image;speed;steering_angle;x;y;psi;ptsx;ptsy
sample_data/471.jpg;30.00854;-0.11582120507955551;105.8237;-134.5023;0.3788288;[91.19354, 107.3083, 114.2635, 122.5583, 126.6183, 129.1083];[-139.979, -134.209, -130.6506, -123.779, -118.159, -108.669]
sample_data/472.jpg;30.00591;-0.17697258293628693;107.0588;-133.9788;0.3959423;[91.19354, 107.3083, 114.2635, 122.5583, 126.6183, 129.1083];[-139.979, -134.209, -130.6506, -123.779, -118.159, -108.669]
sample_data/473.jpg;29.99735;-0.21751844882965088;108.2822;-133.4292;0.416626;[107.3083, 114.2635, 122.5583, 126.6183, 129.1083, 129.1283];[-134.209, -130.6506, -123.779, -118.159, -108.669, -100.349]
sample_data/474.jpg;29.98243;-0.19518229365348816;109.2482;-132.9635;0.4385292;[107.3083, 114.2635, 122.5583, 126.6183, 129.1083, 129.1283];[-134.209, -130.6506, -123.779, -118.159, -108.669, -100.349]
sample_data/475.jpg;29.97089;-0.1801692247390747;110.4351;-132.3416;0.472619;[107.3083, 114.2635, 122.5583, 126.6183, 129.1083, 129.1283];[-134.209, -130.6506, -123.779, -118.159, -108.669, -100.349]
sample_data/476.jpg;29.97123;-0.12340933829545975;111.3677;-131.8134;0.5017974;[107.3083, 114.2635, 122.5583, 126.6183, 129.1083, 129.1283];[-134.209, -130.6506, -123.779, -118.159, -108.669, -100.349]
sample_data/477.jpg;29.9776;-0.07700201123952866;112.5124;-131.1171;0.5377916;[107.3083, 114.2635, 122.5583, 126.6183, 129.1083, 129.1283];[-134.209, -130.6506, -123.779, -118.159, -108.669, -100.349]
sample_data/478.jpg;29.9855;-0.06476649641990662;113.4139;-130.5365;0.5630665;[107.3083, 114.2635, 122.5583, 126.6183, 129.1083, 129.1283];[-134.209, -130.6506, -123.779, -118.159, -108.669, -100.349]
sample_data/479.jpg;29.9938;-0.058544352650642395;114.5267;-129.7887;0.5885793;[114.2635, 122.5583, 126.6183, 129.1083, 129.1283, 126.8983];[-130.6506, -123.779, -118.159, -108.669, -100.349, -89.95898]
sample_data/480.jpg;29.99882;-0.09680212289094925;115.4068;-129.1754;0.6052099;[114.2635, 122.5583, 126.6183, 129.1083, 129.1283, 126.8983];[-130.6506, -123.779, -118.159, -108.669, -100.349, -89.95898]
sample_data/481.jpg;30.00172;-0.14472149312496185;116.4953;-128.3918;0.6231573;[114.2635, 122.5583, 126.6183, 129.1083, 129.1283, 126.8983];[-130.6506, -123.779, -118.159, -108.669, -100.349, -89.95898]
sample_data/482.jpg;30.00029;-0.1748313158750534;117.3547;-127.7494;0.6380921;[114.2635, 122.5583, 126.6183, 129.1083, 129.1283, 126.8983];[-130.6506, -123.779, -118.159, -108.669, -100.349, -89.95898]
sample_data/483.jpg;29.98985;-0.18980340659618378;118.4095;-126.9217;0.6611284;[114.2635, 122.5583, 126.6183, 129.1083, 129.1283, 126.8983];[-130.6506, -123.779, -118.159, -108.669, -100.349, -89.95898]
sample_data/484.jpg;29.98137;-0.23565812408924103;119.2341;-126.2362;0.6838263;[114.2635, 122.5583, 126.6183, 129.1083, 129.1283, 126.8983];[-130.6506, -123.779, -118.159, -108.669, -100.349, -89.95898]
sample_data/485.jpg;29.96855;-0.22067885100841522;120.2367;-125.3473;0.7171219;[114.2635, 122.5583, 126.6183, 129.1083, 129.1283, 126.8983];[-130.6506, -123.779, -118.159, -108.669, -100.349, -89.95898]
sample_data/486.jpg;29.959;-0.18513019382953644;121.0113;-124.6069;0.7484308;[114.2635, 122.5583, 126.6183, 129.1083, 129.1283, 126.8983];[-130.6506, -123.779, -118.159, -108.669, -100.349, -89.95898]
sample_data/487.jpg;29.96129;-0.2004520744085312;121.9441;-123.646;0.7897434;[114.2635, 122.5583, 126.6183, 129.1083, 129.1283, 126.8983];[-130.6506, -123.779, -118.159, -108.669, -100.349, -89.95898]
sample_data/488.jpg;29.96609;-0.23656322062015533;122.6631;-122.8515;0.8221366;[122.5583, 126.6183, 129.1083, 129.1283, 126.8983, 122.3383];[-123.779, -118.159, -108.669, -100.349, -89.95898, -79.97897]
sample_data/489.jpg;29.96495;-0.23592430353164673;123.5248;-121.8259;0.8632718;[122.5583, 126.6183, 129.1083, 129.1283, 126.8983, 122.3383];[-123.779, -118.159, -108.669, -100.349, -89.95898, -79.97897]
sample_data/490.jpg;29.96121;-0.254899263381958;124.1803;-120.9783;0.8983524;[122.5583, 126.6183, 129.1083, 129.1283, 126.8983, 122.3383];[-123.779, -118.159, -108.669, -100.349, -89.95898, -79.97897]
sample_data/491.jpg;29.95728;-0.2966919243335724;124.9544;-119.8855;0.9442627;[122.5583, 126.6183, 129.1083, 129.1283, 126.8983, 122.3383];[-123.779, -118.159, -108.669, -100.349, -89.95898, -79.97897]
sample_data/492.jpg;29.95046;-0.2976662218570709;125.534;-118.9847;0.9831423;[122.5583, 126.6183, 129.1083, 129.1283, 126.8983, 122.3383];[-123.779, -118.159, -108.669, -100.349, -89.95898, -79.97897]
sample_data/493.jpg;29.93592;-0.24009831249713898;126.2012;-117.8245;1.03635;[126.6183, 129.1083, 129.1283, 126.8983, 122.3383, 117.2083];[-118.159, -108.669, -100.349, -89.95898, -79.97897, -69.827]
sample_data/494.jpg;29.93761;-0.23748274147510529;126.8014;-116.6287;1.092236;[126.6183, 129.1083, 129.1283, 126.8983, 122.3383, 117.2083];[-118.159, -108.669, -100.349, -89.95898, -79.97897, -69.827]
sample_data/495.jpg;29.94807;-0.3134630024433136;127.2369;-115.6504;1.135073;[126.6183, 129.1083, 129.1283, 126.8983, 122.3383, 117.2083];[-118.159, -108.669, -100.349, -89.95898, -79.97897, -69.827]
sample_data/496.jpg;29.94525;-0.3145892322063446;127.7243;-114.4036;1.187625;[126.6183, 129.1083, 129.1283, 126.8983, 122.3383, 117.2083];[-118.159, -108.669, -100.349, -89.95898, -79.97897, -69.827]
sample_data/497.jpg;29.93332;-0.3104963004589081;128.0604;-113.3871;1.233088;[126.6183, 129.1083, 129.1283, 126.8983, 122.3383, 117.2083];[-118.159, -108.669, -100.349, -89.95898, -79.97897, -69.827]
sample_data/498.jpg;29.92716;-0.40524861216545105;128.4096;-112.0958;1.292937;[126.6183, 129.1083, 129.1283, 126.8983, 122.3383, 117.2083];[-118.159, -108.669, -100.349, -89.95898, -79.97897, -69.827]
sample_data/499.jpg;29.90473;-0.4420369267463684;128.6289;-111.0487;1.343391;[126.6183, 129.1083, 129.1283, 126.8983, 122.3383, 117.2083];[-118.159, -108.669, -100.349, -89.95898, -79.97897, -69.827]
sample_data/500.jpg;29.8618;-0.3417533040046692;128.8121;-109.7259;1.415091;[126.6183, 129.1083, 129.1283, 126.8983, 122.3383, 117.2083];[-118.159, -108.669, -100.349, -89.95898, -79.97897, -69.827]
sample_data/501.jpg;29.8573;-0.259686678647995;128.8817;-108.6607;1.47716;[126.6183, 129.1083, 129.1283, 126.8983, 122.3383, 117.2083];[-118.159, -108.669, -100.349, -89.95898, -79.97897, -69.827]
sample_data/502.jpg;29.88821;-0.1316985785961151;128.8848;-107.3254;1.550694;[129.1083, 129.1283, 126.8983, 122.3383, 117.2083, 98.34827];[-108.669, -100.349, -89.95898, -79.97897, -69.827, -42.02898]
sample_data/503.jpg;29.91896;-0.07199715822935104;128.8362;-106.257;1.601651;[129.1083, 129.1283, 126.8983, 122.3383, 117.2083, 98.34827];[-108.669, -100.349, -89.95898, -79.97897, -69.827, -42.02898]
sample_data/504.jpg;29.94964;0.06994591653347015;128.7297;-104.9229;1.650043;[129.1083, 129.1283, 126.8983, 122.3383, 117.2083, 98.34827];[-108.669, -100.349, -89.95898, -79.97897, -69.827, -42.02898]
sample_data/505.jpg;29.96309;0.13509200513362885;128.6148;-103.8577;1.677469;[129.1083, 129.1283, 126.8983, 122.3383, 117.2083, 98.34827];[-108.669, -100.349, -89.95898, -79.97897, -69.827, -42.02898]
sample_data/506.jpg;29.94879;0.06603280454874039;128.4623;-102.5272;1.692245;[129.1083, 129.1283, 126.8983, 122.3383, 117.2083, 98.34827];[-108.669, -100.349, -89.95898, -79.97897, -69.827, -42.02898]
sample_data/507.jpg;29.94618;-0.014806918799877167;128.3196;-101.1962;1.689392;[129.1083, 129.1283, 126.8983, 122.3383, 117.2083, 98.34827];[-108.669, -100.349, -89.95898, -79.97897, -69.827, -42.02898]
sample_data/508.jpg;29.95414;-0.061306871473789215;128.2094;-100.1307;1.684278;[129.1283, 126.8983, 122.3383, 117.2083, 98.34827, 83.63827];[-100.349, -89.95898, -79.97897, -69.827, -42.02898, -20.72898]
sample_data/509.jpg;29.96225;-0.16879817843437195;128.0672;-98.79899;1.681981;[129.1283, 126.8983, 122.3383, 117.2083, 98.34827, 83.63827];[-100.349, -89.95898, -79.97897, -69.827, -42.02898, -20.72898]
sample_data/510.jpg;29.95358;-0.25702422857284546;127.943;-97.73474;1.686235;[129.1283, 126.8983, 122.3383, 117.2083, 98.34827, 83.63827];[-100.349, -89.95898, -79.97897, -69.827, -42.02898, -20.72898]
sample_data/511.jpg;29.92513;-0.25865522027015686;127.7559;-96.40948;1.704821;[129.1283, 126.8983, 122.3383, 117.2083, 98.34827, 83.63827];[-100.349, -89.95898, -79.97897, -69.827, -42.02898, -20.72898]
sample_data/512.jpg;29.90177;-0.2611328661441803;127.5167;-95.0941;1.738491;[129.1283, 126.8983, 122.3383, 117.2083, 98.34827, 83.63827];[-100.349, -89.95898, -79.97897, -69.827, -42.02898, -20.72898]
sample_data/513.jpg;29.89815;-0.2213311493396759;127.2838;-94.05056;1.77201;[129.1283, 126.8983, 122.3383, 117.2083, 98.34827, 83.63827];[-100.349, -89.95898, -79.97897, -69.827, -42.02898, -20.72898]
sample_data/514.jpg;29.90756;-0.18839627504348755;126.9385;-92.75932;1.81812;[129.1283, 126.8983, 122.3383, 117.2083, 98.34827, 83.63827];[-100.349, -89.95898, -79.97897, -69.827, -42.02898, -20.72898]
sample_data/515.jpg;29.92423;-0.18057885766029358;126.6219;-91.7373;1.854603;[129.1283, 126.8983, 122.3383, 117.2083, 98.34827, 83.63827];[-100.349, -89.95898, -79.97897, -69.827, -42.02898, -20.72898]
sample_data/516.jpg;29.9451;-0.04911913722753525;126.1805;-90.47398;1.897429;[129.1283, 126.8983, 122.3383, 117.2083, 98.34827, 83.63827];[-100.349, -89.95898, -79.97897, -69.827, -42.02898, -20.72898]
sample_data/517.jpg;29.95938;-0.025960758328437805;125.7948;-89.47458;1.928094;[126.8983, 122.3383, 117.2083, 98.34827, 83.63827, 79.68355];[-89.95898, -79.97897, -69.827, -42.02898, -20.72898, -12.66062]
sample_data/518.jpg;29.97602;0.05798305571079254;125.2894;-88.23378;1.955282;[126.8983, 122.3383, 117.2083, 98.34827, 83.63827, 79.68355];[-89.95898, -79.97897, -69.827, -42.02898, -20.72898, -12.66062]
sample_data/519.jpg;29.98137;0.06296447664499283;124.8733;-87.24558;1.969045;[126.8983, 122.3383, 117.2083, 98.34827, 83.63827, 79.68355];[-89.95898, -79.97897, -69.827, -42.02898, -20.72898, -12.66062]
sample_data/520.jpg;29.98547;0.0630546510219574;124.3525;-86.0105;1.974748;[126.8983, 122.3383, 117.2083, 98.34827, 83.63827, 79.68355];[-89.95898, -79.97897, -69.827, -42.02898, -20.72898, -12.66062]
sample_data/521.jpg;29.99075;0.052071742713451385;123.9389;-85.02099;1.973411;[126.8983, 122.3383, 117.2083, 98.34827, 83.63827, 79.68355];[-89.95898, -79.97897, -69.827, -42.02898, -20.72898, -12.66062]
sample_data/522.jpg;29.99882;-0.0002777762128971517;123.4283;-83.78107;1.967546;[126.8983, 122.3383, 117.2083, 98.34827, 83.63827, 79.68355];[-89.95898, -79.97897, -69.827, -42.02898, -20.72898, -12.66062]
sample_data/523.jpg;30.00571;-0.02078881859779358;123.0255;-82.78654;1.961527;[126.8983, 122.3383, 117.2083, 98.34827, 83.63827, 79.68355];[-89.95898, -79.97897, -69.827, -42.02898, -20.72898, -12.66062]
sample_data/524.jpg;30.01241;-0.18044514954090118;122.5241;-81.54224;1.956597;[126.8983, 122.3383, 117.2083, 98.34827, 83.63827, 79.68355];[-89.95898, -79.97897, -69.827, -42.02898, -20.72898, -12.66062]
sample_data/525.jpg;29.99682;-0.1783238649368286;122.1184;-80.5487;1.957705;[126.8983, 122.3383, 117.2083, 98.34827, 83.63827, 79.68355];[-89.95898, -79.97897, -69.827, -42.02898, -20.72898, -12.66062]
sample_data/526.jpg;29.97487;-0.13009023666381836;121.5844;-79.31941;1.973555;[122.3383, 117.2083, 98.34827, 83.63827, 79.68355, 78.52827];[-79.97897, -69.827, -42.02898, -20.72898, -12.66062, -7.878983]
sample_data/527.jpg;29.97484;-0.13606144487857819;121.1338;-78.34679;1.992538;[122.3383, 117.2083, 98.34827, 83.63827, 79.68355, 78.52827];[-79.97897, -69.827, -42.02898, -20.72898, -12.66062, -7.878983]
sample_data/528.jpg;29.98389;-0.09962208569049835;120.5446;-77.14304;2.017678;[122.3383, 117.2083, 98.34827, 83.63827, 79.68355, 78.52827];[-79.97897, -69.827, -42.02898, -20.72898, -12.66062, -7.878983]
sample_data/529.jpg;29.99469;-0.08526421338319778;119.9264;-75.95346;2.043088;[122.3383, 117.2083, 98.34827, 83.63827, 79.68355, 78.52827];[-79.97897, -69.827, -42.02898, -20.72898, -12.66062, -7.878983]
sample_data/530.jpg;30.00357;-0.032349906861782074;119.4135;-75.01109;2.061795;[122.3383, 117.2083, 98.34827, 83.63827, 79.68355, 78.52827];[-79.97897, -69.827, -42.02898, -20.72898, -12.66062, -7.878983]
sample_data/531.jpg;30.01326;0.019890811294317245;118.7526;-73.84364;2.082331;[122.3383, 117.2083, 98.34827, 83.63827, 79.68355, 78.52827];[-79.97897, -69.827, -42.02898, -20.72898, -12.66062, -7.878983]
sample_data/532.jpg;30.01808;0.04350319132208824;118.2139;-72.91506;2.094098;[122.3383, 117.2083, 98.34827, 83.63827, 79.68355, 78.52827];[-79.97897, -69.827, -42.02898, -20.72898, -12.66062, -7.878983]
sample_data/533.jpg;30.02153;0.03552824258804321;117.537;-71.75626;2.101312;[122.3383, 117.2083, 98.34827, 83.63827, 79.68355, 78.52827];[-79.97897, -69.827, -42.02898, -20.72898, -12.66062, -7.878983]
sample_data/534.jpg;30.02431;0.020418541505932808;116.9962;-70.82866;2.102252;[122.3383, 117.2083, 98.34827, 83.63827, 79.68355, 78.52827];[-79.97897, -69.827, -42.02898, -20.72898, -12.66062, -7.878983]
sample_data/535.jpg;30.02888;-0.003024894744157791;116.3225;-69.66766;2.100368;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/536.jpg;30.03242;-0.036052603274583817;115.7848;-68.73795;2.09834;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/537.jpg;30.03542;-0.05257797986268997;115.1117;-67.57619;2.097331;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/538.jpg;30.03632;-0.0775928944349289;114.5694;-66.64894;2.099143;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/539.jpg;30.03622;-0.06452002376317978;113.8833;-65.49467;2.104988;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/540.jpg;30.03653;-0.055838391184806824;113.3254;-64.57676;2.112524;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/541.jpg;30.03861;-0.07660619914531708;112.6167;-63.43623;2.123354;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/542.jpg;30.03974;-0.05974191427230835;112.0406;-62.52946;2.13254;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/543.jpg;30.04101;-0.021768108010292053;111.307;-61.40462;2.145386;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/544.jpg;30.04282;0.023551179096102715;110.7104;-60.51111;2.155449;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/545.jpg;30.04369;0.03804504871368408;109.9572;-59.39908;2.164794;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/546.jpg;30.04321;-0.017573222517967224;109.2029;-58.28784;2.168339;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/547.jpg;30.04321;0.006221022456884384;108.6005;-57.39814;2.168418;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/548.jpg;30.04412;0.024205593392252922;107.8451;-56.28771;2.169369;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/549.jpg;30.04475;0.015433955937623978;107.2405;-55.39944;2.169405;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/550.jpg;30.04536;0.03537189960479736;106.4871;-54.28751;2.167731;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/551.jpg;30.04554;-0.036437131464481354;105.8864;-53.39653;2.165632;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/552.jpg;30.04433;-0.056501299142837524;105.1394;-52.28032;2.162227;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/553.jpg;30.04208;-0.041826263070106506;104.5393;-51.38908;2.162705;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/554.jpg;30.04058;-0.04770239442586899;103.7822;-50.27984;2.167334;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/555.jpg;30.04063;-0.037302903831005096;103.0178;-49.17574;2.173801;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/556.jpg;30.04093;-0.07276194542646408;102.4002;-48.29661;2.179832;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/557.jpg;30.03974;-0.0511799082159996;101.62;-47.20354;2.18832;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/558.jpg;30.03921;-0.032684002071619034;100.987;-46.3356;2.1968;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/559.jpg;30.03991;0.003850506618618965;100.186;-45.25771;2.207228;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/560.jpg;30.04018;0.03709108754992485;99.53955;-44.39966;2.214122;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/561.jpg;30.03915;0.010611791163682938;98.72909;-43.32889;2.218854;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/562.jpg;30.03849;-0.0027076005935668945;98.08182;-42.4715;2.219337;[117.2083, 98.34827, 83.63827, 79.68355, 78.52827, 77.04827];[-69.827, -42.02898, -20.72898, -12.66062, -7.878983, -1.338982]
sample_data/563.jpg;30.03873;0.040887586772441864;97.27293;-41.39962;2.21897;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/564.jpg;30.03819;0.0472986102104187;96.46403;-40.32774;2.218327;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/565.jpg;30.03705;0.053215160965919495;95.82034;-39.46772;2.215624;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/566.jpg;30.03591;0.006644226610660553;95.02232;-38.38786;2.209772;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/567.jpg;30.03556;0.04664028808474541;94.38953;-37.51986;2.204129;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/568.jpg;30.0353;0.06328681111335754;93.60236;-36.4321;2.198561;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/569.jpg;30.03407;0.05968545377254486;92.97855;-35.55767;2.192927;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/570.jpg;30.03272;0.0632571205496788;92.20901;-34.4575;2.183685;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/571.jpg;30.03215;0.00495521817356348;91.60195;-33.57146;2.175282;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/572.jpg;30.03176;-0.03004353493452072;90.85375;-32.45673;2.164559;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/573.jpg;30.03096;-0.051464810967445374;90.1108;-31.33852;2.157841;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/574.jpg;30.02891;-0.04716072604060173;89.51571;-30.4445;2.156549;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/575.jpg;30.02717;-0.028953880071640015;88.76683;-29.33045;2.159525;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/576.jpg;30.02718;0.0172312892973423;88.16319;-28.44231;2.163787;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/577.jpg;30.02724;0.0651274099946022;87.40462;-27.33485;2.168835;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/578.jpg;30.02448;0.09735862910747528;86.79877;-26.44824;2.169875;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/579.jpg;30.01869;0.12422986328601837;86.04996;-25.33449;2.165099;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/580.jpg;30.01224;0.13993428647518158;85.4622;-24.43628;2.156217;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/581.jpg;30.00523;0.15183310210704803;84.74731;-23.30119;2.139215;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/582.jpg;30.00106;0.1371994912624359;84.19428;-22.38171;2.121858;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/583.jpg;29.99888;0.0879138931632042;83.52996;-21.21678;2.096703;[98.34827, 83.63827, 79.68355, 78.52827, 77.04827, 77.87827];[-42.02898, -20.72898, -12.66062, -7.878983, -1.338982, 5.75]
sample_data/584.jpg;30.00212;0.1089685782790184;82.89518;-20.03542;2.070739;[83.63827, 79.68355, 78.52827, 77.04827, 77.87827, 81.37827];[-20.72898, -12.66062, -7.878983, -1.338982, 5.75, 12.86102]
sample_data/585.jpg;30.00589;0.08749116212129593;82.40557;-19.08058;2.051796;[83.63827, 79.68355, 78.52827, 77.04827, 77.87827, 81.37827];[-20.72898, -12.66062, -7.878983, -1.338982, 5.75, 12.86102]
sample_data/586.jpg;30.00943;0.09977898746728897;81.81731;-17.87499;2.028969;[83.63827, 79.68355, 78.52827, 77.04827, 77.87827, 81.37827];[-20.72898, -12.66062, -7.878983, -1.338982, 5.75, 12.86102]
sample_data/587.jpg;30.01181;0.07092941552400589;81.3644;-16.90195;2.011915;[83.63827, 79.68355, 78.52827, 77.04827, 77.87827, 81.37827];[-20.72898, -12.66062, -7.878983, -1.338982, 5.75, 12.86102]
sample_data/588.jpg;30.01441;0.11722808331251144;80.82062;-15.67539;1.991319;[83.63827, 79.68355, 78.52827, 77.04827, 77.87827, 81.37827];[-20.72898, -12.66062, -7.878983, -1.338982, 5.75, 12.86102]
sample_data/589.jpg;30.0145;0.10567150264978409;80.40199;-14.68696;1.975908;[83.63827, 79.68355, 78.52827, 77.04827, 77.87827, 81.37827];[-20.72898, -12.66062, -7.878983, -1.338982, 5.75, 12.86102]
sample_data/590.jpg;30.0133;0.08793027698993683;79.9035;-13.44131;1.955043;[83.63827, 79.68355, 78.52827, 77.04827, 77.87827, 81.37827];[-20.72898, -12.66062, -7.878983, -1.338982, 5.75, 12.86102]
sample_data/591.jpg;30.015;0.12734326720237732;79.4313;-12.18542;1.934152;[79.68355, 78.52827, 77.04827, 77.87827, 81.37827, 88.33827];[-12.66062, -7.878983, -1.338982, 5.75, 12.86102, 19.95102]
sample_data/592.jpg;30.0141;0.15341109037399292;79.07171;-11.17402;1.917777;[79.68355, 78.52827, 77.04827, 77.87827, 81.37827, 88.33827];[-12.66062, -7.878983, -1.338982, 5.75, 12.86102, 19.95102]
